"date","open","high","low","close","volume","pct_chg"
2006-07-28,126.99,128.14,126.86,127.98,82140000,0.01
2006-07-31,127.66,127.96,127.45,127.85,49590000,-0.001
2006-08-01,127.34,127.38,126.6,127.22,65230000,-0.0049
2006-08-02,127.58,128.46,127.55,128.08,64790000,0.0068
2006-08-03,127.33,128.55,127.15,128.42,63740000,0.0027
2006-08-04,129.06,129.43,127.48,128.2,96300000,-0.0017
2006-08-07,127.9,128.08,127.4,127.95,45430000,-0.002
2006-08-08,128.09,128.46,126.95,127.41,90900000,-0.0042
2006-08-09,128.2,128.6,126.61,126.98,78920000,-0.0034
2006-08-10,126.53,127.5,126.28,127.37,69330000,0.0031
2006-08-11,127.17,127.2,126.39,127.01,47490000,-0.0028
2006-08-14,127.63,128.16,126.92,127.11,58040000,8e-04
2006-08-15,128.21,128.87,127.9,128.63,68170000,0.012
2006-08-16,129.32,129.89,129.04,129.79,71760000,0.009
2006-08-17,129.58,130.37,129.49,130.03,71070000,0.0018
2006-08-18,130.19,130.69,129.59,130.69,58290000,0.0051
2006-08-21,130.18,130.28,129.8,130.13,42130000,-0.0043
2006-08-22,129.94,130.52,129.68,130.12,60850000,-1e-04
2006-08-23,130.18,130.44,129.19,129.76,66630000,-0.0028
2006-08-24,129.99,130.1,129.4,129.65,57980000,-8e-04
2006-08-25,129.64,130.25,129.55,129.81,41760000,0.0012
2006-08-28,129.65,130.82,129.64,130.43,52680000,0.0048
2006-08-29,130.49,130.83,129.81,130.58,61820000,0.0012
2006-08-30,130.87,131.04,130.55,130.66,50060000,6e-04
2006-08-31,130.85,130.99,130.58,130.64,38590000,-2e-04
2006-09-01,131.14,131.58,130.84,131.42,48800000,0.006
2006-09-05,131.51,131.85,131.2,131.67,52350000,0.0019
2006-09-06,131.11,131.16,130.33,130.51,53800000,-0.0088
2006-09-07,130.06,130.57,129.35,129.91,86300000,-0.0046
2006-09-08,130.08,130.46,129.83,130.28,45110000,0.0028
2006-09-11,129.86,130.69,129.48,130.41,68500000,0.001
2006-09-12,130.56,131.84,130.37,131.69,69900000,0.0098
2006-09-13,131.64,132.45,131.52,132.22,62930000,0.004
2006-09-14,131.96,132.24,131.75,132.23,57820000,1e-04
2006-09-15,132.31,132.39,131.68,131.96,76720000,-0.002
2006-09-18,131.79,132.39,131.65,132.14,64180000,0.0014
2006-09-19,132.12,132.13,131.07,131.81,92110000,-0.0025
2006-09-20,132.25,132.77,132.06,132.51,75210000,0.0053
2006-09-21,132.61,132.75,131.42,131.87,88950000,-0.0048
2006-09-22,131.67,131.68,131,131.47,65970000,-0.003
2006-09-25,131.73,132.85,131.05,132.48,92300000,0.0077
2006-09-26,132.5,133.6,132.4,133.58,74020000,0.0083
2006-09-27,133.49,133.97,133.27,133.74,82430000,0.0012
2006-09-28,133.74,133.99,133.28,133.69,58600000,-4e-04
2006-09-29,133.8,133.94,133.48,133.58,47990000,-8e-04
2006-10-02,133.54,133.83,132.34,133.08,52450000,-0.0037
2006-10-03,132.89,133.87,132.65,133.36,73110000,0.0021
2006-10-04,133.23,135,133.08,134.92,80900000,0.0117
2006-10-05,134.92,135.41,134.75,135.18,60640000,0.0019
2006-10-06,134.95,135.1,134.4,135.01,6.5e+07,-0.0013
2006-10-09,134.85,135.3,134.64,135.09,41180000,6e-04
2006-10-10,135.11,135.45,134.84,135.27,56440000,0.0013
2006-10-11,134.84,135.43,134.3,135.11,104080000,-0.0012
2006-10-12,135.45,136.39,135.4,136.28,59190000,0.0087
2006-10-13,136.16,136.71,136.04,136.63,53950000,0.0026
2006-10-16,136.52,137.05,136.42,136.84,42320000,0.0015
2006-10-17,136.47,136.7,135.67,136.41,90790000,-0.0031
2006-10-18,137.04,137.37,136.1,136.59,87380000,0.0013
2006-10-19,136.39,136.88,136.23,136.81,64080000,0.0016
2006-10-20,136.81,136.95,136.33,136.84,48100000,2e-04
2006-10-23,136.56,137.8,136.39,137.47,66240000,0.0046
2006-10-24,137.28,137.93,137.22,137.88,51020000,0.003
2006-10-25,137.74,138.41,137.51,138.35,80750000,0.0034
2006-10-26,138.66,139,137.98,138.78,66850000,0.0031
2006-10-27,138.61,138.75,137.63,137.91,80240000,-0.0063
2006-10-30,137.66,138.2,137.4,137.81,49720000,-7e-04
2006-10-31,138.07,138.26,137.25,137.79,71300000,-1e-04
2006-11-01,138.22,138.31,136.72,136.86,83010000,-0.0067
2006-11-02,136.51,137.01,136.36,136.78,60700000,-6e-04
2006-11-03,137.27,137.39,135.62,136.54,71350000,-0.0018
2006-11-06,136.96,138.28,136.95,138.08,63310000,0.0113
2006-11-07,138.2,138.98,138,138.61,63390000,0.0038
2006-11-08,138,139.05,136.86,138.91,87520000,0.0022
2006-11-09,139.01,139.14,137.9,138.18,95920000,-0.0053
2006-11-10,138.14,138.34,137.72,138.24,48990000,4e-04
2006-11-13,138.18,139.04,138.07,138.58,59410000,0.0025
2006-11-14,138.97,139.74,138.12,139.62,96720000,0.0075
2006-11-15,139.57,140.45,139.53,140.02,76520000,0.0029
2006-11-16,140.44,140.68,139.49,140.38,76750000,0.0026
2006-11-17,139.93,140.43,139.73,140.42,56360000,3e-04
2006-11-20,140.3,140.74,139.94,140.5,69190000,6e-04
2006-11-21,140.49,140.67,140.29,140.64,51370000,0.001
2006-11-22,140.75,141.16,140.5,140.92,45510000,0.002
2006-11-24,140.24,140.84,140.2,140.35,3.1e+07,-0.004
2006-11-27,140.28,140.35,138.38,138.42,84550000,-0.0138
2006-11-28,138.24,139.16,138.11,139.02,106670000,0.0043
2006-11-29,139.47,140.53,139.08,140.47,91540000,0.0104
2006-11-30,140.44,141.05,139.76,140.53,8.4e+07,4e-04
2006-12-01,140.53,140.66,138.97,140.22,126160000,-0.0022
2006-12-04,140.25,141.55,140.23,141.29,87820000,0.0076
2006-12-05,141.56,141.96,141.26,141.9,73380000,0.0043
2006-12-06,141.87,142.07,141.5,141.78,53330000,-8e-04
2006-12-07,142.03,142.3,141.11,141.16,62860000,-0.0044
2006-12-08,141.13,141.9,140.78,141.42,79630000,0.0018
2006-12-11,141.42,142.09,141.34,141.83,39780000,0.0029
2006-12-12,141.69,141.87,140.89,141.72,77460000,-8e-04
2006-12-13,142.23,142.34,141.56,141.87,55570000,0.0011
2006-12-14,141.86,143.24,141.84,143.12,64780000,0.0088
2006-12-15,142.64,142.89,142.24,142.34,70860000,-0.0054
2006-12-18,142.54,142.88,141.75,141.95,48960000,-0.0027
2006-12-19,141.55,142.56,141.19,142.22,65080000,0.0019
2006-12-20,142.28,142.66,142.01,142.14,41470000,-6e-04
2006-12-21,142.27,142.43,141.32,141.62,48700000,-0.0037
2006-12-22,141.64,141.65,140.67,140.75,62070000,-0.0061
2006-12-26,140.81,141.61,140.78,141.58,32700000,0.0059
2006-12-27,141.87,142.6,141.83,142.51,39730000,0.0066
2006-12-28,142.41,142.7,141.99,142.21,37290000,-0.0021
2006-12-29,142.1,142.54,141.43,141.62,45470000,-0.0041
2007-01-03,142.25,142.86,140.57,141.37,94850000,-0.0018
2007-01-04,141.23,142.05,140.61,141.67,69640000,0.0021
2007-01-05,141.33,141.4,140.38,140.54,76700000,-0.008
2007-01-08,140.82,141.41,140.25,141.19,71680000,0.0046
2007-01-09,141.31,141.6,140.4,141.07,75730000,-8e-04
2007-01-10,140.58,141.57,140.3,141.54,72480000,0.0033
2007-01-11,141.56,142.62,141.5,142.16,55530000,0.0044
2007-01-12,142.12,143.24,142.11,143.24,57640000,0.0076
2007-01-16,143.07,143.44,142.73,142.96,44990000,-0.002
2007-01-17,142.85,143.46,142.73,143.02,51600000,4e-04
2007-01-18,143.17,143.26,142.31,142.54,68260000,-0.0034
2007-01-19,142.54,143.1,142.46,142.82,56980000,0.002
2007-01-22,143.07,143.1,141.93,142.38,60260000,-0.0031
2007-01-23,142.26,143.08,142.06,142.8,54090000,0.0029
2007-01-24,142.97,143.98,142.91,143.95,56470000,0.0081
2007-01-25,143.84,143.92,142.01,142.26,74970000,-0.0117
2007-01-26,142.57,142.65,141.58,142.16,74590000,-7e-04
2007-01-29,142.19,142.8,141.74,142.05,66220000,-8e-04
2007-01-30,142.35,142.86,142.06,142.79,70420000,0.0052
2007-01-31,142.63,144.13,142.4,143.75,91910000,0.0067
2007-02-01,144.15,144.66,143.91,144.61,69320000,0.006
2007-02-02,144.73,144.95,144.38,144.81,49610000,0.0014
2007-02-05,144.7,144.94,144.34,144.85,45750000,3e-04
2007-02-06,144.97,145.03,144.33,144.89,57080000,3e-04
2007-02-07,145.12,145.36,144.57,145.21,55700000,0.0022
2007-02-08,144.78,145.12,144.27,145.02,70650000,-0.0013
2007-02-09,145.06,145.33,143.39,143.94,79090000,-0.0074
2007-02-12,143.94,144.04,143.19,143.45,65660000,-0.0034
2007-02-13,143.77,144.9,143.76,144.66,64110000,0.0084
2007-02-14,144.8,145.9,144.78,145.61,66060000,0.0066
2007-02-15,145.67,145.95,145.43,145.8,38730000,0.0013
2007-02-16,145.44,145.76,145.23,145.73,39840000,-5e-04
2007-02-20,145.56,146.2,144.06,146.04,56920000,0.0021
2007-02-21,145.61,146.07,145.35,145.98,63990000,-4e-04
2007-02-22,146.05,146.42,145.17,145.87,79080000,-8e-04
2007-02-23,145.74,145.79,144.75,145.3,71990000,-0.0039
2007-02-26,145.83,145.95,144.75,145.17,70100000,-9e-04
2007-02-27,143.88,144.2,139,139.5,274950000,-0.0391
2007-02-28,140.39,141.98,139.8,140.93,177570000,0.0103
2007-03-01,139.34,141.25,138.05,140.51,212850000,-0.003
2007-03-02,140.05,140.66,138.66,138.67,162610000,-0.0131
2007-03-05,137.93,139.58,137.33,137.35,144650000,-0.0095
2007-03-06,138.78,140.12,137.72,139.7,143450000,0.0171
2007-03-07,139.59,140.46,139.4,139.56,115250000,-0.001
2007-03-08,140.54,141.16,140.07,140.74,117900000,0.0085
2007-03-09,141.31,141.42,140.08,140.78,107770000,3e-04
2007-03-12,140.42,141.34,140.16,140.99,80380000,0.0015
2007-03-13,140.18,140.77,138.04,138.25,190610000,-0.0194
2007-03-14,138.43,139.36,136.75,139.28,231850000,0.0075
2007-03-15,138.97,139.99,138.8,139.47,132440000,0.0014
2007-03-16,139.31,139.63,138.12,138.53,122070000,-0.0067
2007-03-19,139.26,140.33,138.55,140.2,96220000,0.0121
2007-03-20,140.08,141.05,139.96,140.97,83360000,0.0055
2007-03-21,141.1,143.65,140.82,143.29,153440000,0.0165
2007-03-22,143.48,143.68,142.79,143.18,1.19e+08,-8e-04
2007-03-23,143.28,143.81,143.15,143.39,74430000,0.0015
2007-03-26,143.5,143.65,142.09,143.2,113810000,-0.0013
2007-03-27,143.12,143.16,142.39,142.86,100590000,-0.0024
2007-03-28,142.14,142.47,141.26,141.82,152970000,-0.0073
2007-03-29,142.54,142.61,141.19,141.97,139510000,0.0011
2007-03-30,142.24,142.84,140.56,142,128210000,2e-04
2007-04-02,142.16,142.46,140.89,142.16,79450000,0.0011
2007-04-03,142.97,143.98,142.91,143.69,82520000,0.0108
2007-04-04,143.69,143.95,143.16,143.85,64020000,0.0011
2007-04-05,143.67,144.44,143.61,144.24,46870000,0.0027
2007-04-09,144.65,144.8,144.15,144.44,51150000,0.0014
2007-04-10,144.33,144.85,144.27,144.61,56640000,0.0012
2007-04-11,144.82,144.86,143.54,144.02,106560000,-0.0041
2007-04-12,143.74,144.92,143.34,144.66,116460000,0.0044
2007-04-13,144.9,145.32,144.36,145.32,85180000,0.0046
2007-04-16,145.83,146.86,145.82,146.7,83210000,0.0095
2007-04-17,146.97,147.4,146.65,147.09,108450000,0.0027
2007-04-18,146.6,147.7,146.57,147.27,88350000,0.0012
2007-04-19,146.55,147.4,146.36,147.23,103370000,-3e-04
2007-04-20,148.22,148.62,147.04,148.62,124130000,0.0094
2007-04-23,148.37,148.73,147.97,148.06,77590000,-0.0038
2007-04-24,148.23,148.4,147.32,148.12,114480000,4e-04
2007-04-25,148.73,149.66,148.02,149.48,109170000,0.0092
2007-04-26,149.49,149.8,149.1,149.65,88760000,0.0011
2007-04-27,149.09,149.74,148.84,149.53,108200000,-8e-04
2007-04-30,149.64,149.74,148.21,148.29,101020000,-0.0083
2007-05-01,148.42,149.47,147.67,148.67,134450000,0.0026
2007-05-02,148.9,149.95,148.75,149.54,87180000,0.0059
2007-05-03,149.97,150.4,149.05,150.35,87870000,0.0054
2007-05-04,150.75,151.12,150.22,150.92,96420000,0.0038
2007-05-07,150.88,151.2,150.81,150.95,63690000,2e-04
2007-05-08,150.58,150.92,150.13,150.75,81540000,-0.0013
2007-05-09,150.64,152.82,150.37,151.16,102950000,0.0027
2007-05-10,150.73,151.02,149.27,149.58,153700000,-0.0105
2007-05-11,149.75,150.93,149.72,150.86,113420000,0.0086
2007-05-14,150.86,151.3,149.79,150.53,108070000,-0.0022
2007-05-15,150.7,151.66,150.19,150.57,180950000,3e-04
2007-05-16,150.8,151.63,150.38,151.6,114670000,0.0068
2007-05-17,151.38,151.96,151.11,151.3,101570000,-0.002
2007-05-18,152.01,152.62,151.81,152.62,99190000,0.0087
2007-05-21,152.58,153.23,152.5,152.54,174710000,-5e-04
2007-05-22,152.7,153.16,152.38,152.42,82280000,-8e-04
2007-05-23,152.95,153.5,152.36,152.44,133960000,1e-04
2007-05-24,152.53,153.21,150.74,151.06,187780000,-0.0091
2007-05-25,151.49,152.02,151.18,151.69,83310000,0.0042
2007-05-29,151.94,152.5,151.45,152.24,83960000,0.0036
2007-05-30,151.46,153.54,151.34,153.48,131290000,0.0081
2007-05-31,153.66,153.89,153.12,153.32,115780000,-0.001
2007-06-01,153.88,154.4,153.51,154.08,107820000,0.005
2007-06-04,153.54,154.39,153.48,154.1,78080000,1e-04
2007-06-05,153.74,153.9,152.86,153.49,127970000,-0.004
2007-06-06,152.91,152.95,151.75,151.84,164160000,-0.0107
2007-06-07,151.56,152.5,149.06,149.1,232540000,-0.018
2007-06-08,149.5,151.19,149.09,151.04,176990000,0.013
2007-06-11,150.93,151.95,150.7,151.3,102540000,0.0017
2007-06-12,150.67,151.54,149.55,149.65,235780000,-0.0109
2007-06-13,150.5,152.07,149.72,151.89,193260000,0.015
2007-06-14,152.06,153.12,152.03,152.86,146780000,0.0064
2007-06-15,153.14,153.66,152.93,153.07,154430000,0.0014
2007-06-18,153.38,153.39,152.66,152.89,88640000,-0.0012
2007-06-19,152.55,153.38,152.36,153.27,111130000,0.0025
2007-06-20,153.58,153.58,150.96,151.14,177250000,-0.0139
2007-06-21,151.08,152.11,150.25,151.98,205280000,0.0056
2007-06-22,151.52,151.77,149.85,150.55,205160000,-0.0094
2007-06-25,150.24,151.25,149.02,149.83,232070000,-0.0048
2007-06-26,150.21,150.46,148.28,148.29,198450000,-0.0103
2007-06-27,148.13,150.57,148.06,150.4,213640000,0.0142
2007-06-28,150.38,151.41,149.67,150.38,157700000,-1e-04
2007-06-29,150.9,151.65,149.15,150.43,199700000,3e-04
2007-07-02,150.87,151.92,150.77,151.79,103360000,0.009
2007-07-03,152.18,152.5,151.99,152.34,54050000,0.0036
2007-07-05,152.4,152.56,151.63,152.18,89280000,-0.0011
2007-07-06,152.38,153.17,151.93,152.98,81110000,0.0053
2007-07-09,153.16,153.36,152.62,153,72350000,1e-04
2007-07-10,152.29,152.61,150.77,150.92,180360000,-0.0136
2007-07-11,150.75,152.05,150.52,151.99,175610000,0.0071
2007-07-12,152.37,154.75,152.34,154.39,133880000,0.0158
2007-07-13,154.57,155.46,154.39,154.85,111790000,0.003
2007-07-16,154.99,155.53,154.58,154.83,98380000,-1e-04
2007-07-17,154.93,156,154.68,154.75,126200000,-5e-04
2007-07-18,154.23,154.8,153.3,154.47,237890000,-0.0018
2007-07-19,155.2,155.53,154.75,155.07,145250000,0.0039
2007-07-20,154.89,155.25,152.29,153.5,245500000,-0.0101
2007-07-23,154.18,154.72,153.3,153.97,121180000,0.0031
2007-07-24,153.12,154.28,150.76,151.3,256880000,-0.0173
2007-07-25,152.02,152.39,150.25,151.61,265210000,0.002
2007-07-26,150.19,150.8,146.39,148.02,467590000,-0.0237
2007-07-27,148.21,148.87,145.05,145.11,422990000,-0.0197
2007-07-30,145.93,147.81,145.29,147.38,283020000,0.0156
2007-07-31,148.33,149.46,145.04,145.72,316980000,-0.0113
2007-08-01,145.18,147.01,143.95,146.43,467670000,0.0049
2007-08-02,146.76,147.76,145.26,147.6,294760000,0.008
2007-08-03,147.28,147.58,143.2,143.8,359400000,-0.0257
2007-08-06,144.21,146.83,142.53,146.21,324980000,0.0168
2007-08-07,145.94,149,145.23,147.77,280690000,0.0107
2007-08-08,148.41,150.59,147.34,149.83,274930000,0.0139
2007-08-09,147.43,149.9,145.29,145.39,358180000,-0.0296
2007-08-10,144.39,146.5,143.12,144.71,411020000,-0.0047
2007-08-13,146.5,146.89,145.02,145.23,181990000,0.0036
2007-08-14,145.7,146.06,142.72,143.01,264130000,-0.0153
2007-08-15,142.72,144.46,140.62,141.04,323830000,-0.0138
2007-08-16,139.79,142.94,137,142.1,546740000,0.0075
2007-08-17,145.5,145.9,141.39,144.71,388220000,0.0184
2007-08-20,145.17,145.47,143.29,144.64,187320000,-5e-04
2007-08-21,144.6,145.97,144.14,144.93,157070000,0.002
2007-08-22,146.01,146.8,145.33,146.65,173160000,0.0119
2007-08-23,147.34,147.65,145.61,146.52,203920000,-9e-04
2007-08-24,146.48,148.33,146.28,148.33,128900000,0.0124
2007-08-27,147.85,148.33,146.73,146.95,113020000,-0.0093
2007-08-28,146.16,146.25,143.46,143.72,219790000,-0.022
2007-08-29,144.37,146.74,143.96,146.54,207650000,0.0196
2007-08-30,145.45,147.19,145.31,146.15,191820000,-0.0027
2007-08-31,147.65,148.5,146.83,147.59,185480000,0.0099
2007-09-04,147.45,149.98,147.4,149.08,120060000,0.0101
2007-09-05,148.2,148.36,147,147.79,166260000,-0.0087
2007-09-06,147.95,148.61,147.12,148.13,127880000,0.0023
2007-09-07,146.48,146.89,145.26,146.07,235450000,-0.0139
2007-09-10,146.52,146.72,144.33,145.79,192370000,-0.0019
2007-09-11,146.24,147.7,146.13,147.49,162080000,0.0117
2007-09-12,147.29,148.44,146.98,147.87,149590000,0.0026
2007-09-13,148.55,149.45,148.2,148.91,154080000,0.007
2007-09-14,147.96,149.09,147.74,148.9,121910000,-1e-04
2007-09-17,148.31,148.89,147.63,148.1,109870000,-0.0054
2007-09-18,148.83,152.5,148.13,152.46,263760000,0.0294
2007-09-19,153.41,154.39,152.71,153.36,193780000,0.0059
2007-09-20,153.34,153.43,152.11,152.28,175190000,-0.007
2007-09-21,152.71,153.12,151.74,151.97,141460000,-0.002
2007-09-24,152.42,152.82,151.36,151.69,139450000,-0.0018
2007-09-25,150.81,151.66,150.47,151.39,142300000,-0.002
2007-09-26,152.25,152.77,151.39,152.19,135590000,0.0053
2007-09-27,152.91,153.1,152.19,153.09,102710000,0.0059
2007-09-28,152.85,153.19,151.98,152.58,133370000,-0.0033
2007-10-01,152.6,154.75,152.5,154.3,148160000,0.0113
2007-10-02,154.61,154.65,153.81,154.09,112980000,-0.0014
2007-10-03,153.81,154.41,153.01,153.78,119060000,-0.002
2007-10-04,154.11,154.26,153.59,154.02,76860000,0.0016
2007-10-05,155.03,156.1,154.63,155.85,134580000,0.0119
2007-10-08,155.39,155.49,154.77,155.02,71280000,-0.0053
2007-10-09,155.6,156.5,155.03,156.48,94050000,0.0094
2007-10-10,156.04,156.44,155.41,156.22,101710000,-0.0017
2007-10-11,156.93,157.52,154.54,155.47,233530000,-0.0048
2007-10-12,155.46,156.35,155.27,156.33,124550000,0.0055
2007-10-15,156.27,156.36,153.94,155.01,161150000,-0.0084
2007-10-16,154.41,156.48,153.47,153.78,166530000,-0.0079
2007-10-17,154.98,155.09,152.47,154.25,216690000,0.0031
2007-10-18,153.45,154.19,153.08,153.69,148460000,-0.0036
2007-10-19,153.09,156.48,149.66,149.67,297170000,-0.0262
2007-10-22,148.86,150.76,148.66,150.54,261990000,0.0058
2007-10-23,151.46,151.95,150.25,151.76,180090000,0.0081
2007-10-24,151.21,151.74,148,151.48,326690000,-0.0018
2007-10-25,151.65,152.29,149.88,151.84,237370000,0.0024
2007-10-26,153.06,153.62,151.9,153.62,176490000,0.0117
2007-10-29,153.93,154.44,153.55,154.13,106840000,0.0033
2007-10-30,153.45,153.75,152.87,153.06,132980000,-0.0069
2007-10-31,153.98,155.27,152.84,154.65,220950000,0.0104
2007-11-01,153.29,153.41,150.59,151.03,333040000,-0.0234
2007-11-02,151.53,152,149.21,151.2,331230000,0.0011
2007-11-05,149.64,151.16,148,150.05,226850000,-0.0076
2007-11-06,150.86,152.11,149.9,152.07,177800000,0.0135
2007-11-07,150.44,152.11,147.55,147.91,306640000,-0.0274
2007-11-08,147.99,149.3,145.07,147.16,374510000,-0.0051
2007-11-09,145.69,147.54,144.89,145.14,277750000,-0.0137
2007-11-12,145.21,146.61,143.7,143.7,243090000,-0.0099
2007-11-13,145.37,148.31,145.22,148.08,191120000,0.0305
2007-11-14,149.22,149.4,146.78,147.67,230560000,-0.0028
2007-11-15,146.57,147.49,144.52,145.54,263110000,-0.0144
2007-11-16,146.31,146.47,144.57,145.79,308770000,0.0017
2007-11-19,145.28,145.36,143.19,143.76,267750000,-0.0139
2007-11-20,144.02,145.53,142.11,144.64,414770000,0.0061
2007-11-21,143.08,143.91,141.67,141.68,259200000,-0.0205
2007-11-23,143.07,144.34,142.7,144.13,77690000,0.0173
2007-11-26,144.43,144.88,140.66,140.95,214230000,-0.0221
2007-11-27,141.74,143.23,140.95,142.57,293900000,0.0115
2007-11-28,144.19,147.47,144.14,147.13,259100000,0.032
2007-11-29,146.62,147.72,146.1,147.18,199410000,3e-04
2007-11-30,149.04,149.87,147.33,148.66,222910000,0.0101
2007-12-03,148.19,148.45,147.29,147.68,146430000,-0.0066
2007-12-04,146.66,147.54,146.31,146.36,136530000,-0.0089
2007-12-05,147.93,149.2,147.83,148.81,171130000,0.0167
2007-12-06,148.63,151.21,148.57,150.94,154540000,0.0143
2007-12-07,151.42,151.5,150.55,150.91,148980000,-2e-04
2007-12-10,151.28,152.25,150.86,152.08,123910000,0.0078
2007-12-11,152.14,152.89,147.83,147.91,250350000,-0.0274
2007-12-12,151.06,151.77,147.2,149.37,322440000,0.0099
2007-12-13,148.32,149.39,147.3,149.06,237610000,-0.0021
2007-12-14,147.93,149.1,147.1,147.17,159150000,-0.0127
2007-12-17,146.61,146.87,144.86,145.07,177270000,-0.0143
2007-12-18,146.1,146.48,143.96,145.88,245570000,0.0056
2007-12-19,145.94,146.89,144.94,145.88,198920000,0
2007-12-20,146.84,146.86,145.18,146.8,214810000,0.0063
2007-12-21,147.37,148.42,147.09,148.13,146090000,0.0091
2007-12-24,148.82,149.48,148.48,149.23,45600000,0.0074
2007-12-26,148.65,149.68,148.5,149.55,67120000,0.0021
2007-12-27,149.02,149.03,147.32,147.67,122980000,-0.0126
2007-12-28,148.54,148.61,146.9,147.3,116400000,-0.0025
2007-12-31,147.1,147.61,146.06,146.21,108130000,-0.0074
2008-01-02,146.53,146.99,143.88,144.93,204940000,-0.0088
2008-01-03,144.91,145.49,144.07,144.86,125130000,-5e-04
2008-01-04,143.34,143.44,140.91,141.31,232330000,-0.0245
2008-01-07,141.81,142.23,140.1,141.19,234990000,-8e-04
2008-01-08,142.08,142.9,138.44,138.91,326370000,-0.0161
2008-01-09,139.09,140.79,137.7,140.37,301910000,0.0105
2008-01-10,139.68,142.8,139.37,141.29,335700000,0.0066
2008-01-11,140.78,141.9,139,140.15,267080000,-0.0081
2008-01-14,141.16,141.86,140.4,141.28,170370000,0.0081
2008-01-15,139.79,141.49,137.9,138.17,240460000,-0.022
2008-01-16,137.36,139.12,136.28,136.98,378960000,-0.0086
2008-01-17,137.81,137.88,132.93,133.43,398400000,-0.0259
2008-01-18,134.74,135.02,131.1,132.06,348560000,-0.0103
2008-01-22,127.21,132.43,126,130.72,435930000,-0.0101
2008-01-23,127.09,134.19,126.84,133.86,511910000,0.024
2008-01-24,134.48,135.46,133.31,134.99,259950000,0.0084
2008-01-25,136.51,136.76,132.6,133.04,269600000,-0.0144
2008-01-28,133.26,135.52,132.06,135.24,217930000,0.0165
2008-01-29,136.1,136.45,134.88,135.91,168970000,0.005
2008-01-30,135.58,138.54,134.6,134.91,334940000,-0.0074
2008-01-31,133.4,138.54,133.2,137.37,343680000,0.0182
2008-02-01,137.94,139.61,137.52,139.58,206840000,0.0161
2008-02-04,139.21,139.3,137.64,137.82,124690000,-0.0126
2008-02-05,135.94,136.25,133.67,134.13,286880000,-0.0268
2008-02-06,134.58,135.25,132.41,133.05,250790000,-0.0081
2008-02-07,131.8,134.79,131.73,133.93,297540000,0.0066
2008-02-08,133.09,134.22,132.1,133.07,221640000,-0.0064
2008-02-11,133.1,134.23,132.04,133.75,188580000,0.0051
2008-02-12,134.91,136.31,133.98,134.99,256650000,0.0093
2008-02-13,136.01,137.1,135.14,136.37,181970000,0.0102
2008-02-14,136.95,137,134.79,135.17,215210000,-0.0088
2008-02-15,134.55,136.1,133.36,135.14,154110000,-2e-04
2008-02-19,136.69,136.89,134.61,135.52,145190000,0.0028
2008-02-20,133.99,137.6,133.76,135.92,220710000,0.003
2008-02-21,136.66,137.01,134.07,134.79,201050000,-0.0083
2008-02-22,134.97,135.85,132.86,135.62,205490000,0.0062
2008-02-25,135.54,137.65,134.78,137.33,190110000,0.0126
2008-02-26,136.75,138.95,136.5,138.36,212420000,0.0075
2008-02-27,137.56,139.14,137.41,138.22,168400000,-0.001
2008-02-28,137.24,137.96,136.55,136.87,170830000,-0.0098
2008-02-29,135.6,137.02,132.78,133.82,252720000,-0.0223
2008-03-03,133.14,133.81,132.24,133.5,195610000,-0.0024
2008-03-04,132.23,133.4,130.99,132.99,282510000,-0.0038
2008-03-05,133.41,134.77,132.34,133.83,270680000,0.0063
2008-03-06,132.98,133.22,130.55,131.06,247910000,-0.0207
2008-03-07,129.63,131.74,128.58,129.71,326430000,-0.0103
2008-03-10,129.81,129.93,127.59,128,235680000,-0.0132
2008-03-11,130.72,132.72,127.72,132.6,341880000,0.0359
2008-03-12,132.73,133.77,131.16,131.36,229160000,-0.0094
2008-03-13,129.61,132.64,128.6,131.65,351880000,0.0022
2008-03-14,132.77,132.81,127.78,129.61,484690000,-0.0155
2008-03-17,126.57,129.26,126.07,128.3,405310000,-0.0101
2008-03-18,130.62,133.69,129.98,133.63,334420000,0.0415
2008-03-19,134.14,134.65,130.04,130.32,345970000,-0.0248
2008-03-20,130.05,132.91,129.26,132.08,245320000,0.0135
2008-03-24,133.31,135.81,133.24,134.72,209110000,0.02
2008-03-25,134.86,135.55,133.77,134.85,192950000,0.001
2008-03-26,134.46,135.09,133.11,133.2,196930000,-0.0122
2008-03-27,134.2,134.44,132.36,132.78,225150000,-0.0032
2008-03-28,132.99,133.36,131.06,131.51,180920000,-0.0096
2008-03-31,131.29,132.73,131.09,131.97,166690000,0.0035
2008-04-01,133.71,136.84,133.51,136.61,254550000,0.0352
2008-04-02,137.06,137.67,135.98,136.7,210910000,7e-04
2008-04-03,135.94,137.44,135.71,137.04,175880000,0.0025
2008-04-04,137.12,137.96,136.12,136.89,204470000,-0.0011
2008-04-07,137.87,138.57,136.74,136.96,154380000,5e-04
2008-04-08,136.19,137.16,135.95,136.82,148940000,-0.001
2008-04-09,136.61,136.8,134.89,135.83,195610000,-0.0072
2008-04-10,135.39,136.67,134.9,136.02,192970000,0.0014
2008-04-11,134.45,135.98,133.01,133.38,222970000,-0.0194
2008-04-14,133.19,133.54,132.55,132.93,160520000,-0.0034
2008-04-15,133.58,133.69,132.33,133.24,172390000,0.0023
2008-04-16,134.54,136.93,134.4,136.85,189270000,0.0271
2008-04-17,136.02,137.25,135.66,137.05,179710000,0.0015
